sample_uid,nomenclaura,bloco,replicata,tecnica,cultivar,condicao,classe,classe_legenda,data_coleta_iso,dia,turno_original,turno,NDVI,EVI,WBI,PRI,SIPI,REP
2017-03-02__manha__B3_BR16_NIRR_REP_RECUP00007.asd,B3_BR16_NIRR_REP_RECUP00007.asd,B3,3,7,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.8295982485891593,0.8114558013834197,1.0188683075499663,0.049956047098544405,0.9938462135137613,719.1938382796083
2017-03-02__manha__B4_BR16_NIRR_REP_RECUP00000.asd,B4_BR16_NIRR_REP_RECUP00000.asd,B4,4,0,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.8218449411614036,0.8130818260319793,1.0165280146231497,0.060014526898155986,0.9937761063153293,719.4248101096401
2017-03-02__manha__B4_BR16_NIRR_REP_RECUP00001.asd,B4_BR16_NIRR_REP_RECUP00001.asd,B4,4,1,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.8222447881846611,0.8149334672370634,1.0163309343337545,0.06080020062060851,0.9929184486376994,719.394336618262
2017-03-02__manha__B4_BR16_NIRR_REP_RECUP00002.asd,B4_BR16_NIRR_REP_RECUP00002.asd,B4,4,2,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.822761019707765,0.8144361831810866,1.016339061721283,0.061519521830442125,0.9932152887678741,719.3598959734712
2017-03-02__manha__B4_BR16_NIRR_REP_RECUP00003.asd,B4_BR16_NIRR_REP_RECUP00003.asd,B4,4,3,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.823228333295613,0.8131936872651346,1.01605620327995,0.06193554607551493,0.9923068760702314,719.3268571223757
2017-03-02__manha__B4_BR16_NIRR_REP_RECUP00004.asd,B4_BR16_NIRR_REP_RECUP00004.asd,B4,4,4,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.8287548453858383,0.803312976566023,1.0164191691544782,0.060911838347910106,0.9983200450686783,719.0571538965023
2017-03-02__manha__B4_BR16_NIRR_REP_RECUP00005.asd,B4_BR16_NIRR_REP_RECUP00005.asd,B4,4,5,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.8294725671680279,0.802012167271722,1.0163739624168195,0.061828039804202484,0.9976270052335613,719.0357923351091
2017-03-02__manha__B4_BR16_NIRR_REP_RECUP00006.asd,B4_BR16_NIRR_REP_RECUP00006.asd,B4,4,6,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.8290038499137573,0.8076812898306388,1.0161130953459168,0.0621402167047776,0.9964441024176283,719.0098423386788
2017-03-02__manha__B4_BR16_NIRR_REP_RECUP00007.asd,B4_BR16_NIRR_REP_RECUP00007.asd,B4,4,7,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,manha,manha,0.829225661297377,0.8044816312936703,1.0159164253992208,0.0616526695875302,0.9966792321226804,718.9889601576241
2017-03-02__tarde__B1_BR16_NIRR_REP_RECUP00000.asd,B1_BR16_NIRR_REP_RECUP00000.asd,B1,1,0,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,tarde,tarde,0.8515676855596589,0.8487620271523816,1.01886603477665,0.0776174988142374,0.9816819106401643,719.8770108268587
2017-03-02__tarde__B1_BR16_NIRR_REP_RECUP00001.asd,B1_BR16_NIRR_REP_RECUP00001.asd,B1,1,1,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,tarde,tarde,0.8511771206885614,0.8460366289929994,1.0188372930145033,0.07839837594247165,0.9820660716562442,719.8558426007787
2017-03-02__tarde__B1_BR16_NIRR_REP_RECUP00002.asd,B1_BR16_NIRR_REP_RECUP00002.asd,B1,1,2,BR16,NIRR,D,D (BR16 NIRR),2017-03-02,dia9,tarde,tarde,0.85112543833255,0.8461021169595071,1.0190266632234832,0.07892805741156275,0.9818837219499704,719.8396776945677
