wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
1026,nao_irrigado,0.9408147156,-0.0065383444,0.0065383444,1.1182067526
1592,irrigado,1.1546479592,0.0032850043,0.0032850043,1.1072150000
1181,nao_irrigado,1.0199682800,-0.0053121490,0.0053121490,1.1060325928
1929,irrigado,1.2390679030,0.0020076305,0.0020076305,1.1054721385
2314,nao_irrigado,1.1026011912,-0.0040623649,0.0040623649,1.1045299275
831,irrigado,1.1231406199,0.0037491475,0.0037491475,1.1032069227
567,nao_irrigado,1.0456557598,-0.0049171750,0.0049171750,1.1031760289
823,irrigado,1.0944891987,0.0041777724,0.0041777724,1.1019849377
593,irrigado,1.0091719494,0.0054638705,0.0054638705,1.1019520365
1596,irrigado,1.1504281823,0.0033217115,0.0033217115,1.0972668045
1804,irrigado,1.1332059391,0.0035812269,0.0035812269,1.0972239504
854,irrigado,1.1301327796,0.0036225195,0.0036225195,1.0953619108
516,irrigado,1.0249096065,0.0052030398,0.0052030398,1.0932340016
2239,irrigado,0.8997789937,0.0070532799,0.0070532799,1.0798696513
1595,irrigado,1.1513240275,0.0032520608,0.0032520608,1.0765086323
1796,irrigado,1.1464409687,0.0033109285,0.0033109285,1.0710567060
1597,irrigado,1.1511333649,0.0032381139,0.0032381139,1.0702895000
2189,nao_irrigado,1.0406914318,-0.0048982094,0.0048982094,1.0684945621
635,irrigado,1.0247819195,0.0051242493,0.0051242493,1.0633918866
517,irrigado,1.0232492835,0.0051471830,0.0051471830,1.0633285573
1598,irrigado,1.1544656051,0.0031596421,0.0031596421,1.0598496817
1448,nao_irrigado,1.3284524275,-0.0005258034,0.0005258034,1.0558096853
433,nao_irrigado,1.0875579505,-0.0041550862,0.0041550862,1.0549649543
514,irrigado,1.0259156515,0.0050833239,0.0050833239,1.0545799732
515,irrigado,1.0251690705,0.0050931362,0.0050931362,1.0540466033
2245,irrigado,0.8540105685,0.0076679962,0.0076679962,1.0520450570
462,nao_irrigado,1.2019788165,-0.0023577107,0.0023577107,1.0281819187
1404,irrigado,1.1724192110,0.0027811687,0.0027811687,1.0199877115
518,irrigado,1.0209041436,0.0050641173,0.0050641173,1.0195464600
519,irrigado,1.0190377829,0.0050531694,0.0050531694,1.0050963340
464,nao_irrigado,1.1490409717,-0.0030890240,0.0030890240,1.0035056819
2455,irrigado,0.8753284318,0.0071920146,0.0071920146,0.9948835784
2289,irrigado,1.1585286604,0.0029026719,0.0029026719,0.9874886832
1615,irrigado,1.1668430106,0.0027148869,0.0027148869,0.9644021445
946,nao_irrigado,1.0377244217,-0.0046444810,0.0046444810,0.9581489672
1656,irrigado,1.2685367103,0.0011552719,0.0011552719,0.9545870565
520,irrigado,1.0176124204,0.0049097951,0.0049097951,0.9441434766
2230,nao_irrigado,0.9161904688,-0.0064193572,0.0064193572,0.9369676041
568,nao_irrigado,1.0391802456,-0.0045479990,0.0045479990,0.9305918542
1180,nao_irrigado,1.0052671466,-0.0050539354,0.0050539354,0.9286266832
817,nao_irrigado,1.0007846710,-0.0051167149,0.0051167149,0.9268537590
2458,irrigado,0.8817775497,0.0068653832,0.0068653832,0.9100665272
1827,irrigado,0.9445505589,0.0059152472,0.0059152472,0.9086574613
2385,nao_irrigado,0.8804051564,-0.0068818749,0.0068818749,0.9085145940
621,irrigado,1.0188920875,0.0047827973,0.0047827973,0.9043222502
1617,irrigado,1.1622861782,0.0025913821,0.0025913821,0.8933416821
1509,nao_irrigado,1.0693363311,-0.0039771075,0.0039771075,0.8876014992
927,irrigado,0.8334257370,0.0075292142,0.0075292142,0.8860016967
1591,irrigado,1.1553682900,0.0026746843,0.0026746843,0.8855822432
465,nao_irrigado,1.1731008897,-0.0024031847,0.0024031847,0.8840388294
463,nao_irrigado,1.1654934067,-0.0025073293,0.0025073293,0.8801416770
359,nao_irrigado,0.7115762901,-0.0093501593,0.0093501593,0.8800944865
2246,irrigado,0.8414145128,0.0073837551,0.0073837551,0.8767492310
446,nao_irrigado,1.1908267975,-0.0021070767,0.0021070767,0.8733598863
419,nao_irrigado,0.9515110345,-0.0057137680,0.0057137680,0.8729618399
