sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,turno,PC1,PC2,PC3,PC4,PC5
B1_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,tarde,-23.947188717037257,-30.030402680848646,2.8891051168379076,11.347543941912672,-0.8866263293170376
B1_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,tarde,-23.891977439192303,-29.672942714097598,2.568988922680953,11.30761964409982,-0.799821429660745
B1_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,tarde,-23.643385919290683,-29.130245735315736,2.3102188623671416,11.129791488138256,-0.676470710681974
B2_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,tarde,-12.433940744307426,-11.110979529901405,-16.668941994216006,-0.61655513286343,-0.5777776889645652
B2_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,tarde,-17.057609917479166,-8.021962360187448,-16.689833378028204,-1.4351994772506496,-0.01684696041086309
B2_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,tarde,-20.21268027135454,-5.406330370820174,-16.495392378768088,-1.9570807004184014,0.014271074002109713
B2_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,tarde,-25.16952731781499,-3.6709005144773443,-17.14749922739304,-1.276935313395768,-0.6609806796471418
B2_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,tarde,-15.093483109877068,-11.46151992453566,-24.631793028930637,2.116838570208616,1.6310666768177846
B2_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,tarde,-14.197314646097498,-11.674199670686496,-25.12661369359885,2.9471556529367917,0.7411610707030726
B2_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,tarde,-16.966792452856428,-10.719273265362633,-26.48571686676957,2.6712786139403866,1.442008176432577
B2_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,tarde,-17.708497585154404,-10.250033596900568,-26.933438137946638,2.702244902217433,1.279935029078831
B2_BR16_NIRR_REP_RECUP00008.asd,2017-03-02,BR16,nao_irrigado,tarde,22.979186671638754,-16.221531878316167,-7.531897657807,-8.33026413195274,1.213609968312229
B2_BR16_NIRR_REP_RECUP00009.asd,2017-03-02,BR16,nao_irrigado,tarde,24.374886638855607,-15.62156355550363,-7.721537718663728,-8.678908866716393,1.9985800190792693
B2_BR16_NIRR_REP_RECUP00010.asd,2017-03-02,BR16,nao_irrigado,tarde,24.541612680739696,-15.698441831488944,-7.886859274387469,-8.702344631880823,1.5005133559345125
B2_BR16_NIRR_REP_RECUP00011.asd,2017-03-02,BR16,nao_irrigado,tarde,18.914671470814177,-16.40221858210236,-11.448023721204317,-7.930503986374316,-0.2984500669725661
B2_BR16_NIRR_REP_RECUP00012.asd,2017-03-02,BR16,nao_irrigado,tarde,0.023745659898387384,-37.54459589151696,1.078410452806685,-4.770367785854962,0.8359387970858867
B2_BR16_NIRR_REP_RECUP00013.asd,2017-03-02,BR16,nao_irrigado,tarde,-0.5451403957541251,-37.4805674315056,1.5660243453109521,-4.491379629765653,0.7411925042178718
B2_BR16_NIRR_REP_RECUP00014.asd,2017-03-02,BR16,nao_irrigado,tarde,0.06498213627134825,-37.268147211274524,0.8654114481073177,-3.8408805529149546,0.2323305143092634
B2_BR16_NIRR_REP_RECUP00015.asd,2017-03-02,BR16,nao_irrigado,tarde,-0.16742987924390249,-36.89878141711683,0.7718074958976795,-4.083745121757124,0.36264941067881384
B2_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,tarde,-6.0777093702438325,-21.64330819715904,-10.560603899726827,2.6510351125552254,3.7610209659981475
B2_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,tarde,-5.843189366852783,-17.507061508652676,-9.353013950228767,1.6765658642433072,4.908588722252279
B2_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,tarde,-10.402423472083308,-12.730246204231491,-8.013803083844595,0.6150902615516031,4.255199156490011
B2_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,tarde,-16.616787361782652,-8.016740572597408,-5.970380024908206,0.31256478207224025,3.4236430886911005
B2_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,tarde,-11.94813757697414,1.0657476600628948,-8.223015963764336,1.115404951287734,4.440887585971989
B2_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,tarde,-22.57927249871027,9.729378674166815,-3.89394826469334,0.4529886588465607,4.236851243326847
B2_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,tarde,-30.315148907611746,15.703637608098086,-0.6192286562506262,-0.2558074927263038,4.187584479297288
B2_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,tarde,-30.349772224443004,17.94586771296233,1.7301018608093364,-0.6669009388790594,4.244318738781833
B2_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,tarde,-8.263108957217032,-21.84279389045508,8.498286141730462,9.336371938497315,3.7229604436953823
B2_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,tarde,-8.972561763524435,-21.675754410196337,8.191794462564518,9.711101542806567,3.717357343311186
B2_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,tarde,-10.316741493202647,-22.147126785916704,8.227988894848346,10.253280440956198,3.123603593640133
B2_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,tarde,-9.507980502886035,-22.144371472253226,5.623013685882025,10.240960227033145,1.416025351266677
B2_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,tarde,-9.685583735859174,-15.49267057947091,-14.140894493551341,8.220034449299666,2.9739552163226275
B2_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,tarde,-10.756800926961017,-15.311854735585879,-14.259266139886295,8.50284944813757,2.869578005883575
B2_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,tarde,-10.976482534104147,-14.948957117971489,-14.162449182770256,8.576664996846073,2.81098189064864
B2_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,tarde,-11.523330766835882,-14.774744466850974,-13.919638070804487,8.434805416580145,2.682696406737153
B2_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,tarde,13.937223807672604,-17.18121487758397,-1.6917809733019165,-1.3849178403952316,-0.4063364842947904
B2_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,tarde,10.796489371530201,-12.710605510967833,-1.2670271596570675,-2.1169330180931953,-0.4012471959142489
B2_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,tarde,4.966708037315678,-7.817346397205179,-0.19777751454323367,-2.465272714626601,-0.7159690512914301
B2_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,tarde,-0.5879186864177126,-1.9591288033347087,2.3632931561389956,-3.5103357787271934,-0.29861797341431734
B2_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,tarde,-0.06771794519744727,-8.366159132612692,-24.54291415364042,1.0386042872874957,0.9601409528930359
B2_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,tarde,1.819479497605897,-7.525918011957175,-23.581380858214022,0.8423962779408789,0.7715984591610088
B2_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,tarde,2.233483259868776,-6.703320981583745,-23.177457787552726,1.0007132659066789,0.557204824084682
B2_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,tarde,7.29953999926995,-4.59705218593263,-20.673137171469698,-0.03730737307303668,0.7345519909448835
B2_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,tarde,10.02286465243598,-13.406314276112326,-9.799726355945545,1.0622842670461405,2.6584842677073093
B2_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,tarde,9.084590468425745,-12.821764808403595,-10.643137924399891,1.5872630982476992,3.0455281282131703
B2_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,tarde,11.257633876500416,-11.31550857870441,-9.552111545289339,0.8938056604096943,4.287168207088138
B2_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,tarde,11.639943500342492,-11.331431719116736,-10.019062801184292,1.7393595239235573,3.7639974255044475
B2_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,tarde,-29.95341321797184,-25.254114452083503,-9.330627667381714,9.873060564145685,0.3223906030420199
B2_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,tarde,-30.41483400571554,-25.10058033029482,-9.706889777019299,10.25660610327984,0.129074175453968
B2_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,tarde,-31.462150468058166,-24.076818025004314,-9.33976506583311,9.37958498548708,0.822528913199578
B2_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,tarde,-31.496439821652235,-24.207266847781028,-9.89889542191368,9.895973239190866,0.40527347707579925
B3_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,tarde,27.795423330690237,-15.431778515600843,23.21920818714494,-10.507066080438271,-0.33504314195096724
B3_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,tarde,20.238071880413067,-10.388641300369365,25.74705512324656,-10.45516783997564,-1.53438071799287
B3_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,tarde,15.479669895060558,-5.599176876013818,28.833477636454603,-11.513278355292787,-1.5517328391616059
B3_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,tarde,10.688636558793764,-2.4443375177355424,29.53707154180371,-11.695078088183626,-1.768827415073478
B3_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,tarde,-2.505491666487566,-20.21716715929725,-13.614388017357562,2.264999360978852,-1.2736631623604695
B3_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,tarde,-2.0358056391361563,-19.836836824903607,-13.241558315164434,2.6439852132476105,-1.125532518701272
B3_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,tarde,-1.7927443312715652,-19.672123338377382,-13.2963060704235,2.9004215323102795,-0.9373707398948294
B3_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,tarde,-2.7652356291006734,-20.283398675062518,-13.336749044653908,3.2525004452906905,-2.069489157826046
B3_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,tarde,-18.248523928284456,-33.36352050726027,-3.6244725159340936,-4.557548771622731,-3.822405035665848
B3_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,tarde,-19.644984419702112,-32.80977506639909,-3.4812730692103173,-4.591163572271258,-3.624473058433178
B3_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,tarde,-20.41937712853463,-32.95519369990251,-4.0996683867461465,-3.680823830140301,-4.165520243651357
B3_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,tarde,-21.211483014672936,-32.39680693161184,-4.163166245916851,-3.6232910459298617,-3.7874823982486796
B3_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,tarde,-14.887961995789814,-39.905028915388705,4.051672255135313,-0.7037995310219112,-4.337959290274663
B3_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,tarde,-16.05449147086547,-39.9565924839435,3.2883418082112597,0.2058090949584667,-4.49651546316951
B3_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,tarde,-16.41108842682823,-39.066085240489016,3.724186170245256,-0.05294211773667716,-3.8913824175958025
B3_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,tarde,-16.045252341468522,-38.71743663837096,3.987078230798794,0.06911007988657357,-3.9327411695219086
B3_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,tarde,6.690312564430473,-41.44390291713159,22.422042162368836,-2.4527792563127453,-6.799669956654317
B3_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,tarde,5.943838143088916,-41.839994579441,21.847737507862476,-1.7452532573260353,-7.688687717693737
B3_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,tarde,7.4894365393498346,-40.28005635234066,23.33998750573222,-2.280402343651612,-7.24053669409738
B3_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,tarde,8.5627426537339,-39.61366818378412,24.275350341255923,-2.6842508000559517,-7.123170249230546
B3_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,tarde,27.51056353056833,-10.853529918785041,8.82177378342897,0.15259571038079647,0.6379162850530821
B3_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,tarde,26.745827538872703,-7.973384157216522,9.670305453871041,-0.6708909357627549,0.9511509366541558
B3_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,tarde,23.103805026920615,-5.103801532921934,9.43034017213536,-0.8310014171043021,0.8655107678001358
B3_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,tarde,18.367943462677946,-2.011173680743067,9.68248291336936,-1.332644512293662,1.2018125477268733
B3_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,tarde,1.5507662118420285,-23.582887247586214,1.2919046190147467,2.467232087160517,5.759934775816081
B3_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,tarde,4.260990765394082,-23.50333696364867,2.012527165688077,2.9489027365106772,5.463488958227172
B3_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,tarde,3.5689764767370797,-23.08927092816302,2.1643004355262025,2.7569278436190587,5.764127415969433
B3_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,tarde,2.006627526895165,-22.750590901806792,1.9398034136186817,2.7331955911551735,5.597528650439608
B3_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,tarde,16.833479083629793,-4.06873866664956,-12.945900100802731,-0.5037044938353687,2.2797946241439817
B3_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,tarde,17.555572466954303,-4.067080107131267,-12.914191000877622,0.29526313539098076,2.106111155803457
B3_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,tarde,20.518822354122406,-3.3557006566414063,-11.732878185739024,0.3276653883196772,3.0663882635379522
B3_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,tarde,22.22399292790195,-2.5507178429698882,-10.675262513828091,0.010053207493428178,3.958444026776994
B3_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,tarde,-47.89563112442206,10.326360715678195,21.046612861660027,-5.6383683404172436,-2.801349314173591
B3_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,tarde,-50.85514999821332,11.117141894025766,19.99671948327387,-4.512012093749609,-2.5904178343712445
B3_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,tarde,-52.65523250581691,11.189511862152715,20.040560340548886,-4.3676812101174685,-2.7466125970909436
B3_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,tarde,-56.3715021081226,11.526885591630414,19.065044657497324,-4.087998141016598,-2.401556168378286
B3_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,tarde,-1.1863711002997768,-20.795559402520727,-3.9299228996804962,0.976067551244548,-0.6919778224470792
B3_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,tarde,-0.5915694952953405,-19.88472656961616,-3.999285137632362,0.5406408362186598,-0.041393473954838854
B3_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,tarde,0.5567704118439527,-19.70707152443061,-3.970870766123565,0.8099407637367451,-0.27339873008196636
B3_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,tarde,1.3887992826503883,-18.82341282481428,-3.481690999057972,0.3155424447720866,0.15950240061799667
B3_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,tarde,2.7973937175870094,-41.153194617467605,23.646392829781238,9.34866924348008,-1.361750449982179
B3_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,tarde,2.807452295312855,-39.54241356565271,25.785601816750056,9.011058564747225,-0.4648358291878239
B3_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,tarde,2.740075726962124,-39.70900329632037,25.54935978333338,10.772338220694849,-1.1786368414912163
B3_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,tarde,1.9963404637786943,-38.83816603669464,25.873988847205325,11.053940657546555,-0.9948204106736831
B3_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,tarde,22.17704176968556,-6.013594362308885,-4.058648370510879,4.325756237904337,2.2274618648635944
B3_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,tarde,21.256510262835324,-5.742156353063306,-5.309417000209901,5.433297970518649,2.3082118111930607
B3_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,tarde,19.433004221834327,-5.386178311284734,-5.312940650875237,5.3820574390109455,2.305681921221563
B3_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,tarde,20.052136527752705,-4.6636041475590915,-4.780123125731196,5.234202212220038,2.4271670509460064
B4_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,tarde,20.604478091805777,-8.949232048970861,11.13120543334945,-4.742140107680315,3.5290670083691125
B4_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,tarde,14.18423877390684,-4.243404883396338,12.485747349946177,-4.904749336657167,3.3910305140583783
B4_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,tarde,8.197829338475367,-1.0881672378232268,12.843795086806985,-4.928502643487972,3.2812132170495034
B4_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,tarde,3.3837915329077717,1.4754194265302176,13.232271578892952,-5.178800283742994,3.308418612070083
B4_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,tarde,5.184664648971139,5.658316370841324,17.669959719463073,-6.546454647551914,2.8207516415401286
B4_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,tarde,-0.5703521882783283,8.987192426215643,18.900509674598062,-6.70794291809393,2.410749391757082
B4_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,tarde,-4.388848559446304,11.569474074194629,20.40801220933481,-7.244776349661932,2.612595810625315
B4_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,tarde,-6.727903248479666,13.017997557437964,21.399782426575385,-7.353519848833712,2.362324131243582
B4_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,tarde,-3.8090701066438486,-25.28916958697774,-6.525697052927499,-1.1590905148994244,0.6234155056275746
B4_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,tarde,-7.786578609835086,-25.47668236003608,-8.31491570276066,-0.7792708812035434,-0.08350627509898517
B4_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,tarde,-8.580949340144269,-25.141115636000873,-9.128529750636616,-0.5345852948400931,-0.28826497204924334
B4_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,tarde,-8.730988762396311,-24.192359816050427,-9.263666206570704,-1.04550607526328,0.15865701090311032
B4_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,tarde,-12.705272785677485,-38.87766986319572,4.406421080913248,1.7987106114391145,-2.336479822190074
B4_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,tarde,-12.60582080729155,-38.6624552371328,4.48450283294865,2.111663977256192,-1.2175015792916009
B4_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,tarde,-13.598640952077481,-38.142246027481605,4.831702301175728,1.8427585478243462,-0.9579209304952231
B4_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,tarde,-14.15957170634793,-38.08021810226234,3.992760495677509,2.684044645251663,-1.4308293724659387
B4_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,tarde,15.497467446721492,-24.898560630656714,15.645784774929997,-2.202767882188338,-2.187556477621626
B4_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,tarde,15.80801644437635,-24.606853860497274,15.677416299029373,-2.3467567093270216,-2.2915260190211604
B4_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,tarde,15.437314643684779,-24.236747166087373,15.577884725659736,-2.441054344151117,-2.2313067445717474
B4_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,tarde,16.559023180880164,-24.021719993266334,15.780148037868646,-2.402149757660234,-2.2469797061180805
B4_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,tarde,-25.193684892398597,-37.753929985082706,-1.1735809340449757,4.728911799150784,-5.149640148535354
B4_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,tarde,-18.731657789963485,-37.146438995499565,0.13288074554277043,2.939752732116662,-4.98958138967224
B4_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,tarde,-15.645721008310277,-36.33777383579552,-1.1816366984468039,3.467337759686975,-4.296793053607698
B4_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,tarde,-14.563664592809483,-35.569856637086744,-0.7387828404900562,3.12368758339802,-3.9703076194300784
B4_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,tarde,-21.171743495269023,-29.54599492465122,5.334906724656491,8.39396878096773,-1.2335382899408505
B4_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,tarde,-21.425278580298233,-29.333722294367877,6.4151664252614795,7.943388357416185,-1.7143975091309072
B4_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,tarde,-19.63375885985898,-29.74663252135789,5.57957385590991,8.564677044202588,-1.659967896743954
