row_number,nomenclaura,bloco_normalizado,genotipo_normalizado,condicao_normalizada,data_coleta_raw,data_coleta_iso,turno
1534,B4_EMB48_NIRR_REP_RECUP00000.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,manha
1535,B4_EMB48_NIRR_REP_RECUP00001.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,manha
1536,B4_EMB48_NIRR_REP_RECUP00002.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,manha
1537,B4_EMB48_NIRR_REP_RECUP00003.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,manha
1538,B4_EMB48_NIRR_REP_RECUP00004.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,manha
1539,B4_EMB48_NIRR_REP_RECUP00005.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,manha
1540,B4_EMB48_NIRR_REP_RECUP00006.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,manha
1541,B4_EMB48_NIRR_REP_RECUP00007.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,manha
1542,B1_BR16_IRR_REP_RECUP00000.asd,B1,BR16,irrigado,20170302,2017-03-02,tarde
1543,B1_BR16_IRR_REP_RECUP00001.asd,B1,BR16,irrigado,20170302,2017-03-02,tarde
1544,B1_BR16_IRR_REP_RECUP00002.asd,B1,BR16,irrigado,20170302,2017-03-02,tarde
1545,B1_BR16_IRR_REP_RECUP00003.asd,B1,BR16,irrigado,20170302,2017-03-02,tarde
1546,B1_BR16_IRR_REP_RECUP00004.asd,B1,BR16,irrigado,20170302,2017-03-02,tarde
1547,B1_BR16_IRR_REP_RECUP00005.asd,B1,BR16,irrigado,20170302,2017-03-02,tarde
1548,B1_BR16_IRR_REP_RECUP00006.asd,B1,BR16,irrigado,20170302,2017-03-02,tarde
1549,B1_BR16_IRR_REP_RECUP00007.asd,B1,BR16,irrigado,20170302,2017-03-02,tarde
1550,B1_BR16_NIRR_REP_RECUP00000.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,tarde
1551,B1_BR16_NIRR_REP_RECUP00001.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,tarde
1552,B1_BR16_NIRR_REP_RECUP00002.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,tarde
1553,B1_BR16_NIRR_REP_RECUP00003.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,tarde
1554,B1_BR16_NIRR_REP_RECUP00004.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,tarde
1555,B1_BR16_NIRR_REP_RECUP00005.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,tarde
1556,B1_BR16_NIRR_REP_RECUP00006.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,tarde
1557,B1_BR16_NIRR_REP_RECUP00007.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,tarde
1558,B1_CD202_IRR_REP_RECUP00000.asd,B1,CD202,irrigado,20170302,2017-03-02,tarde
1559,B1_CD202_IRR_REP_RECUP00001.asd,B1,CD202,irrigado,20170302,2017-03-02,tarde
1560,B1_CD202_IRR_REP_RECUP00002.asd,B1,CD202,irrigado,20170302,2017-03-02,tarde
1561,B1_CD202_IRR_REP_RECUP00003.asd,B1,CD202,irrigado,20170302,2017-03-02,tarde
1562,B1_CD202_IRR_REP_RECUP00004.asd,B1,CD202,irrigado,20170302,2017-03-02,tarde
1563,B1_CD202_IRR_REP_RECUP00005.asd,B1,CD202,irrigado,20170302,2017-03-02,tarde
1564,B1_CD202_IRR_REP_RECUP00006.asd,B1,CD202,irrigado,20170302,2017-03-02,tarde
1565,B1_CD202_IRR_REP_RECUP00007.asd,B1,CD202,irrigado,20170302,2017-03-02,tarde
1566,B1_CD202_NIRR_REP_RECUP00000.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,tarde
1567,B1_CD202_NIRR_REP_RECUP00001.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,tarde
1568,B1_CD202_NIRR_REP_RECUP00002.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,tarde
1569,B1_CD202_NIRR_REP_RECUP00003.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,tarde
1570,B1_CD202_NIRR_REP_RECUP00004.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,tarde
1571,B1_CD202_NIRR_REP_RECUP00005.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,tarde
1572,B1_CD202_NIRR_REP_RECUP00006.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,tarde
1573,B1_CD202_NIRR_REP_RECUP00007.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,tarde
1574,B1_EMB48_IRR_REP_RECUP00000.asd,B1,EMB48,irrigado,20170302,2017-03-02,tarde
1575,B1_EMB48_IRR_REP_RECUP00001.asd,B1,EMB48,irrigado,20170302,2017-03-02,tarde
1576,B1_EMB48_IRR_REP_RECUP00002.asd,B1,EMB48,irrigado,20170302,2017-03-02,tarde
1577,B1_EMB48_IRR_REP_RECUP00003.asd,B1,EMB48,irrigado,20170302,2017-03-02,tarde
1578,B1_EMB48_IRR_REP_RECUP00004.asd,B1,EMB48,irrigado,20170302,2017-03-02,tarde
1579,B1_EMB48_IRR_REP_RECUP00005.asd,B1,EMB48,irrigado,20170302,2017-03-02,tarde
1580,B1_EMB48_IRR_REP_RECUP00006.asd,B1,EMB48,irrigado,20170302,2017-03-02,tarde
1581,B1_EMB48_IRR_REP_RECUP00007.asd,B1,EMB48,irrigado,20170302,2017-03-02,tarde
1582,B1_EMB48_NIRR_REP_RECUP00000.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1583,B1_EMB48_NIRR_REP_RECUP00001.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1584,B1_EMB48_NIRR_REP_RECUP00002.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1585,B1_EMB48_NIRR_REP_RECUP00003.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1586,B1_EMB48_NIRR_REP_RECUP00004.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1587,B1_EMB48_NIRR_REP_RECUP00005.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1588,B1_EMB48_NIRR_REP_RECUP00006.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1589,B1_EMB48_NIRR_REP_RECUP00007.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1590,B2_BR16_IRR_REP_RECUP00000.asd,B2,BR16,irrigado,20170302,2017-03-02,tarde
1591,B2_BR16_IRR_REP_RECUP00001.asd,B2,BR16,irrigado,20170302,2017-03-02,tarde
1592,B2_BR16_IRR_REP_RECUP00002.asd,B2,BR16,irrigado,20170302,2017-03-02,tarde
1593,B2_BR16_IRR_REP_RECUP00003.asd,B2,BR16,irrigado,20170302,2017-03-02,tarde
1594,B2_BR16_IRR_REP_RECUP00004.asd,B2,BR16,irrigado,20170302,2017-03-02,tarde
1595,B2_BR16_IRR_REP_RECUP00005.asd,B2,BR16,irrigado,20170302,2017-03-02,tarde
1596,B2_BR16_IRR_REP_RECUP00006.asd,B2,BR16,irrigado,20170302,2017-03-02,tarde
1597,B2_BR16_IRR_REP_RECUP00007.asd,B2,BR16,irrigado,20170302,2017-03-02,tarde
1598,B2_BR16_NIRR_REP_RECUP00008.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,tarde
1599,B2_BR16_NIRR_REP_RECUP00009.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,tarde
1600,B2_BR16_NIRR_REP_RECUP00010.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,tarde
1601,B2_BR16_NIRR_REP_RECUP00011.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,tarde
1602,B2_BR16_NIRR_REP_RECUP00012.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,tarde
1603,B2_BR16_NIRR_REP_RECUP00013.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,tarde
1604,B2_BR16_NIRR_REP_RECUP00014.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,tarde
1605,B2_BR16_NIRR_REP_RECUP00015.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,tarde
1606,B2_CD202_IRR_REP_RECUP00000.asd,B2,CD202,irrigado,20170302,2017-03-02,tarde
1607,B2_CD202_IRR_REP_RECUP00001.asd,B2,CD202,irrigado,20170302,2017-03-02,tarde
1608,B2_CD202_IRR_REP_RECUP00002.asd,B2,CD202,irrigado,20170302,2017-03-02,tarde
1609,B2_CD202_IRR_REP_RECUP00003.asd,B2,CD202,irrigado,20170302,2017-03-02,tarde
1610,B2_CD202_IRR_REP_RECUP00004.asd,B2,CD202,irrigado,20170302,2017-03-02,tarde
1611,B2_CD202_IRR_REP_RECUP00005.asd,B2,CD202,irrigado,20170302,2017-03-02,tarde
1612,B2_CD202_IRR_REP_RECUP00006.asd,B2,CD202,irrigado,20170302,2017-03-02,tarde
1613,B2_CD202_IRR_REP_RECUP00007.asd,B2,CD202,irrigado,20170302,2017-03-02,tarde
1614,B2_CD202_NIRR_REP_RECUP00000.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,tarde
1615,B2_CD202_NIRR_REP_RECUP00001.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,tarde
1616,B2_CD202_NIRR_REP_RECUP00002.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,tarde
1617,B2_CD202_NIRR_REP_RECUP00003.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,tarde
1618,B2_CD202_NIRR_REP_RECUP00004.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,tarde
1619,B2_CD202_NIRR_REP_RECUP00005.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,tarde
1620,B2_CD202_NIRR_REP_RECUP00006.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,tarde
1621,B2_CD202_NIRR_REP_RECUP00007.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,tarde
1622,B2_EMB48_IRR_REP_RECUP00000.asd,B2,EMB48,irrigado,20170302,2017-03-02,tarde
1623,B2_EMB48_IRR_REP_RECUP00001.asd,B2,EMB48,irrigado,20170302,2017-03-02,tarde
1624,B2_EMB48_IRR_REP_RECUP00002.asd,B2,EMB48,irrigado,20170302,2017-03-02,tarde
1625,B2_EMB48_IRR_REP_RECUP00003.asd,B2,EMB48,irrigado,20170302,2017-03-02,tarde
1626,B2_EMB48_IRR_REP_RECUP00004.asd,B2,EMB48,irrigado,20170302,2017-03-02,tarde
1627,B2_EMB48_IRR_REP_RECUP00005.asd,B2,EMB48,irrigado,20170302,2017-03-02,tarde
1628,B2_EMB48_IRR_REP_RECUP00006.asd,B2,EMB48,irrigado,20170302,2017-03-02,tarde
1629,B2_EMB48_IRR_REP_RECUP00007.asd,B2,EMB48,irrigado,20170302,2017-03-02,tarde
1630,B2_EMB48_NIRR_REP_RECUP00000.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1631,B2_EMB48_NIRR_REP_RECUP00001.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1632,B2_EMB48_NIRR_REP_RECUP00002.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1633,B2_EMB48_NIRR_REP_RECUP00003.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1634,B2_EMB48_NIRR_REP_RECUP00004.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1635,B2_EMB48_NIRR_REP_RECUP00005.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1636,B2_EMB48_NIRR_REP_RECUP00006.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1637,B2_EMB48_NIRR_REP_RECUP00007.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1638,B3_BR16_IRR_REP_RECUP00000.asd,B3,BR16,irrigado,20170302,2017-03-02,tarde
1639,B3_BR16_IRR_REP_RECUP00001.asd,B3,BR16,irrigado,20170302,2017-03-02,tarde
1640,B3_BR16_IRR_REP_RECUP00002.asd,B3,BR16,irrigado,20170302,2017-03-02,tarde
1641,B3_BR16_IRR_REP_RECUP00003.asd,B3,BR16,irrigado,20170302,2017-03-02,tarde
1642,B3_BR16_IRR_REP_RECUP00004.asd,B3,BR16,irrigado,20170302,2017-03-02,tarde
1643,B3_BR16_IRR_REP_RECUP00005.asd,B3,BR16,irrigado,20170302,2017-03-02,tarde
1644,B3_BR16_IRR_REP_RECUP00006.asd,B3,BR16,irrigado,20170302,2017-03-02,tarde
1645,B3_BR16_IRR_REP_RECUP00007.asd,B3,BR16,irrigado,20170302,2017-03-02,tarde
1646,B3_BR16_NIRR_REP_RECUP00000.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,tarde
1647,B3_BR16_NIRR_REP_RECUP00001.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,tarde
1648,B3_BR16_NIRR_REP_RECUP00002.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,tarde
1649,B3_BR16_NIRR_REP_RECUP00003.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,tarde
1650,B3_BR16_NIRR_REP_RECUP00004.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,tarde
1651,B3_BR16_NIRR_REP_RECUP00005.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,tarde
1652,B3_BR16_NIRR_REP_RECUP00006.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,tarde
1653,B3_BR16_NIRR_REP_RECUP00007.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,tarde
1654,B3_CD202_IRR_REP_RECUP00000.asd,B3,CD202,irrigado,20170302,2017-03-02,tarde
1655,B3_CD202_IRR_REP_RECUP00001.asd,B3,CD202,irrigado,20170302,2017-03-02,tarde
1656,B3_CD202_IRR_REP_RECUP00002.asd,B3,CD202,irrigado,20170302,2017-03-02,tarde
1657,B3_CD202_IRR_REP_RECUP00003.asd,B3,CD202,irrigado,20170302,2017-03-02,tarde
1658,B3_CD202_IRR_REP_RECUP00004.asd,B3,CD202,irrigado,20170302,2017-03-02,tarde
1659,B3_CD202_IRR_REP_RECUP00005.asd,B3,CD202,irrigado,20170302,2017-03-02,tarde
1660,B3_CD202_IRR_REP_RECUP00006.asd,B3,CD202,irrigado,20170302,2017-03-02,tarde
1661,B3_CD202_IRR_REP_RECUP00007.asd,B3,CD202,irrigado,20170302,2017-03-02,tarde
1662,B3_CD202_NIRR_REP_RECUP00000.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,tarde
1663,B3_CD202_NIRR_REP_RECUP00001.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,tarde
1664,B3_CD202_NIRR_REP_RECUP00002.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,tarde
1665,B3_CD202_NIRR_REP_RECUP00003.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,tarde
1666,B3_CD202_NIRR_REP_RECUP00004.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,tarde
1667,B3_CD202_NIRR_REP_RECUP00005.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,tarde
1668,B3_CD202_NIRR_REP_RECUP00006.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,tarde
1669,B3_CD202_NIRR_REP_RECUP00007.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,tarde
1670,B3_EMB48_IRR_REP_RECUP00000.asd,B3,EMB48,irrigado,20170302,2017-03-02,tarde
1671,B3_EMB48_IRR_REP_RECUP00001.asd,B3,EMB48,irrigado,20170302,2017-03-02,tarde
1672,B3_EMB48_IRR_REP_RECUP00002.asd,B3,EMB48,irrigado,20170302,2017-03-02,tarde
1673,B3_EMB48_IRR_REP_RECUP00003.asd,B3,EMB48,irrigado,20170302,2017-03-02,tarde
1674,B3_EMB48_IRR_REP_RECUP00004.asd,B3,EMB48,irrigado,20170302,2017-03-02,tarde
1675,B3_EMB48_IRR_REP_RECUP00005.asd,B3,EMB48,irrigado,20170302,2017-03-02,tarde
1676,B3_EMB48_IRR_REP_RECUP00006.asd,B3,EMB48,irrigado,20170302,2017-03-02,tarde
1677,B3_EMB48_IRR_REP_RECUP00007.asd,B3,EMB48,irrigado,20170302,2017-03-02,tarde
1678,B3_EMB48_NIRR_REP_RECUP00000.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1679,B3_EMB48_NIRR_REP_RECUP00001.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1680,B3_EMB48_NIRR_REP_RECUP00002.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1681,B3_EMB48_NIRR_REP_RECUP00003.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1682,B3_EMB48_NIRR_REP_RECUP00004.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1683,B3_EMB48_NIRR_REP_RECUP00005.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1684,B3_EMB48_NIRR_REP_RECUP00006.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1685,B3_EMB48_NIRR_REP_RECUP00007.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1686,B4_BR16_IRR_REP_RECUP00000.asd,B4,BR16,irrigado,20170302,2017-03-02,tarde
1687,B4_BR16_IRR_REP_RECUP00001.asd,B4,BR16,irrigado,20170302,2017-03-02,tarde
1688,B4_BR16_IRR_REP_RECUP00002.asd,B4,BR16,irrigado,20170302,2017-03-02,tarde
1689,B4_BR16_IRR_REP_RECUP00003.asd,B4,BR16,irrigado,20170302,2017-03-02,tarde
1690,B4_BR16_IRR_REP_RECUP00004.asd,B4,BR16,irrigado,20170302,2017-03-02,tarde
1691,B4_BR16_IRR_REP_RECUP00005.asd,B4,BR16,irrigado,20170302,2017-03-02,tarde
1692,B4_BR16_IRR_REP_RECUP00006.asd,B4,BR16,irrigado,20170302,2017-03-02,tarde
1693,B4_BR16_IRR_REP_RECUP00007.asd,B4,BR16,irrigado,20170302,2017-03-02,tarde
1694,B4_BR16_NIRR_REP_RECUP00000.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,tarde
1695,B4_BR16_NIRR_REP_RECUP00001.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,tarde
1696,B4_BR16_NIRR_REP_RECUP00002.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,tarde
1697,B4_BR16_NIRR_REP_RECUP00003.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,tarde
1698,B4_BR16_NIRR_REP_RECUP00004.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,tarde
1699,B4_BR16_NIRR_REP_RECUP00005.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,tarde
1700,B4_BR16_NIRR_REP_RECUP00006.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,tarde
1701,B4_BR16_NIRR_REP_RECUP00007.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,tarde
1702,B4_CD202_IRR_REP_RECUP00000.asd,B4,CD202,irrigado,20170302,2017-03-02,tarde
1703,B4_CD202_IRR_REP_RECUP00001.asd,B4,CD202,irrigado,20170302,2017-03-02,tarde
1704,B4_CD202_IRR_REP_RECUP00002.asd,B4,CD202,irrigado,20170302,2017-03-02,tarde
1705,B4_CD202_IRR_REP_RECUP00003.asd,B4,CD202,irrigado,20170302,2017-03-02,tarde
1706,B4_CD202_IRR_REP_RECUP00004.asd,B4,CD202,irrigado,20170302,2017-03-02,tarde
1707,B4_CD202_IRR_REP_RECUP00005.asd,B4,CD202,irrigado,20170302,2017-03-02,tarde
1708,B4_CD202_IRR_REP_RECUP00006.asd,B4,CD202,irrigado,20170302,2017-03-02,tarde
1709,B4_CD202_IRR_REP_RECUP00007.asd,B4,CD202,irrigado,20170302,2017-03-02,tarde
1710,B4_CD202_NIRR_REP_RECUP00000.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,tarde
1711,B4_CD202_NIRR_REP_RECUP00001.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,tarde
1712,B4_CD202_NIRR_REP_RECUP00002.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,tarde
1713,B4_CD202_NIRR_REP_RECUP00003.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,tarde
1714,B4_CD202_NIRR_REP_RECUP00004.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,tarde
1715,B4_CD202_NIRR_REP_RECUP00005.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,tarde
1716,B4_CD202_NIRR_REP_RECUP00006.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,tarde
1717,B4_CD202_NIRR_REP_RECUP00007.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,tarde
1718,B4_EMB48_IRR_REP_RECUP00000.asd,B4,EMB48,irrigado,20170302,2017-03-02,tarde
1719,B4_EMB48_IRR_REP_RECUP00001.asd,B4,EMB48,irrigado,20170302,2017-03-02,tarde
1720,B4_EMB48_IRR_REP_RECUP00002.asd,B4,EMB48,irrigado,20170302,2017-03-02,tarde
1721,B4_EMB48_IRR_REP_RECUP00003.asd,B4,EMB48,irrigado,20170302,2017-03-02,tarde
1722,B4_EMB48_IRR_REP_RECUP00004.asd,B4,EMB48,irrigado,20170302,2017-03-02,tarde
1723,B4_EMB48_IRR_REP_RECUP00005.asd,B4,EMB48,irrigado,20170302,2017-03-02,tarde
1724,B4_EMB48_IRR_REP_RECUP00006.asd,B4,EMB48,irrigado,20170302,2017-03-02,tarde
1725,B4_EMB48_IRR_REP_RECUP00007.asd,B4,EMB48,irrigado,20170302,2017-03-02,tarde
1726,B4_EMB48_NIRR_REP_RECUP00000.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1727,B4_EMB48_NIRR_REP_RECUP00001.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1728,B4_EMB48_NIRR_REP_RECUP00002.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1729,B4_EMB48_NIRR_REP_RECUP00003.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1730,B4_EMB48_NIRR_REP_RECUP00004.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1731,B4_EMB48_NIRR_REP_RECUP00005.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1732,B4_EMB48_NIRR_REP_RECUP00006.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,tarde
1733,B4_EMB48_NIRR_REP_RECUP00007.asd,B4,EMB48,nao_irrigado,20170302,2017-03-02,tarde
